16.99700680272109	16.99700680272109	1
29.512562358276643	29.512562358276643	2
37.82530612244898	37.82530612244898	3
55.65823129251701	55.65823129251701	4
72.93387755102042	72.93387755102042	5
90.79002267573696	90.79002267573696	6
125.31809523809524	125.31809523809524	7
142.43120181405897	142.43120181405897	8
158.1511111111111	158.1511111111111	9
194.25814058956917	194.25814058956917	10
211.53378684807257	211.53378684807257	11
230.620589569161	230.620589569161	12
245.87609977324263	245.87609977324263	13
262.6176870748299	262.6176870748299	14
279.3360544217687	279.3360544217687	15
281.9831292517007	281.9831292517007	16
296.4956009070295	296.4956009070295	17
314.1195464852608	314.1195464852608	18
332.16145124716553	332.16145124716553	19
349.9479365079365	349.9479365079365	20
384.4992290249433	384.4992290249433	21
402.1928344671202	402.1928344671202	22
419.5613605442177	419.5613605442177	23
438.02122448979594	438.02122448979594	24
467.13904761904763	467.13904761904763	25
474.75519274376416	474.75519274376416	26
476.33414965986395	476.33414965986395	27
484.8790929705215	484.8790929705215	28
