23.08063492063492	23.08063492063492	1
30.743219954648527	30.743219954648527	2
38.89342403628118	38.89342403628118	3
47.34548752834467	47.34548752834467	4
55.5653514739229	55.5653514739229	5
63.99419501133787	63.99419501133787	6
71.84253968253968	71.84253968253968	7
79.80698412698413	79.80698412698413	8
87.84108843537415	87.84108843537415	9
96.38603174603175	96.38603174603175	10
103.79319727891156	103.79319727891156	11
112.66321995464853	112.66321995464853	12
119.69886621315193	119.69886621315193	13
128.3134693877551	128.3134693877551	14
135.9760544217687	135.9760544217687	15
144.07981859410432	144.07981859410432	16
150.88326530612244	150.88326530612244	17
158.56907029478458	158.56907029478458	18
166.44063492063492	166.44063492063492	19
174.10321995464852	174.10321995464852	20
181.83546485260771	181.83546485260771	21
189.9392290249433	189.9392290249433	22
198.4841723356009	198.4841723356009	23
207.07555555555555	207.07555555555555	24
214.38984126984127	214.38984126984127	25
222.44716553287984	222.44716553287984	26
229.76145124716552	229.76145124716552	27
237.16861678004537	237.16861678004537	28
245.4117006802721	245.4117006802721	29
252.49378684807257	252.49378684807257	30
260.9458503401361	260.9458503401361	31
268.0279365079365	268.0279365079365	32
275.52798185941043	275.52798185941043	33
282.8887074829932	282.8887074829932	34
290.52807256235826	290.52807256235826	35
298.9104761904762	298.9104761904762	36
306.89814058956915	306.89814058956915	37
314.1195464852608	314.1195464852608	38
321.8285714285714	321.8285714285714	39
329.491156462585	329.491156462585	40
337.3859410430839	337.3859410430839	41
344.65378684807257	344.65378684807257	42
352.3395918367347	352.3395918367347	43
360.67555555555555	360.67555555555555	44
369.10439909297054	369.10439909297054	45
376.2097052154195	376.2097052154195	46
383.7561904761905	383.7561904761905	47
391.81351473922905	391.81351473922905	48
399.66185941043085	399.66185941043085	49
407.9281632653061	407.9281632653061	50
415.79972789115646	415.79972789115646	51
424.4839909297052	424.4839909297052	52
431.8679365079365	431.8679365079365	53
439.5305215419501	439.5305215419501	54
446.82158730158733	446.82158730158733	55
453.78757369614516	453.78757369614516	56
461.241179138322	461.241179138322	57
469.3681632653061	469.3681632653061	58
476.47346938775513	476.47346938775513	59
483.99673469387756	483.99673469387756	60
491.4967800453515	491.4967800453515	61
499.8791836734694	499.8791836734694	62
507.58820861678004	507.58820861678004	63
515.2275736961451	515.2275736961451	64
523.2152380952381	523.2152380952381	65
531.0403628117914	531.0403628117914	66
539.1209070294784	539.1209070294784	67
546.7138321995465	546.7138321995465	68
554.0745578231292	554.0745578231292	69
583.0762811791383	583.0762811791383	70
