0.4179591836734694	0.4179591836734694	1
20.96761904761905	20.96761904761905	2
37.01260770975057	37.01260770975057	3
51.94303854875284	51.94303854875284	4
67.89514739229026	67.89514739229026	5
83.31319727891156	83.31319727891156	6
87.3534693877551	87.3534693877551	7
103.28235827664399	103.28235827664399	8
119.60598639455783	119.60598639455783	9
135.20979591836735	135.20979591836735	10
150.8368253968254	150.8368253968254	11
155.2021768707483	155.2021768707483	12
171.5954648526077	171.5954648526077	13
185.78285714285715	185.78285714285715	14
201.36344671201815	201.36344671201815	15
216.8975963718821	216.8975963718821	16
232.26920634920634	232.26920634920634	17
247.22285714285715	247.22285714285715	18
251.40244897959184	251.40244897959184	19
261.2477097505669	261.2477097505669	20
270.698231292517	270.698231292517	21
280.4041723356009	280.4041723356009	22
298.77115646258505	298.77115646258505	23
308.7325170068027	308.7325170068027	24
317.64897959183673	317.64897959183673	25
327.0066213151928	327.0066213151928	26
335.9463038548753	335.9463038548753	27
345.16462585034014	345.16462585034014	28
355.6136054421769	355.6136054421769	29
364.1353287981859	364.1353287981859	30
373.67873015873016	373.67873015873016	31
384.01160997732427	384.01160997732427	32
393.50857142857143	393.50857142857143	33
403.28417233560094	403.28417233560094	34
412.22385487528345	412.22385487528345	35
421.6279365079365	421.6279365079365	36
430.5676190476191	430.5676190476191	37
439.8556009070295	439.8556009070295	38
448.63274376417235	448.63274376417235	39
457.5956462585034	457.5956462585034	40
467.6498866213152	467.6498866213152	41
476.9146485260771	476.9146485260771	42
486.5973696145125	486.5973696145125	43
495.7692517006803	495.7692517006803	44
504.98757369614515	504.98757369614515	45
513.9272562358277	513.9272562358277	46
522.9830385487528	522.9830385487528	47
531.8995011337869	531.8995011337869	48
541.3268027210885	541.3268027210885	49
549.9414058956917	549.9414058956917	50
559.5312471655329	559.5312471655329	51
568.0065306122449	568.0065306122449	52
572.4647619047619	572.4647619047619	53
581.2186848072563	581.2186848072563	54
590.8781859410431	590.8781859410431	55
599.9804081632653	599.9804081632653	56
609.2916099773242	609.2916099773242	57
618.463492063492	618.463492063492	58
627.728253968254	627.728253968254	59
631.6756462585034	631.6756462585034	60
640.1044897959184	640.1044897959184	61
649.0673922902495	649.0673922902495	62
652.4575056689342	652.4575056689342	63
671.1263492063492	671.1263492063492	64
682.2254875283447	682.2254875283447	65
699.802993197279	699.802993197279	66
708.1621768707483	708.1621768707483	67
717.0786394557823	717.0786394557823	68
725.8557823129252	725.8557823129252	69
734.5632653061225	734.5632653061225	70
743.8048072562358	743.8048072562358	71
753.8590476190476	753.8590476190476	72
762.9380498866213	762.9380498866213	73
772.7368707482993	772.7368707482993	74
782.2802721088435	782.2802721088435	75
791.3592743764173	791.3592743764173	76
801.1348752834467	801.1348752834467	77
810.3764172335601	810.3764172335601	78
819.8037188208617	819.8037188208617	79
829.1149206349206	829.1149206349206	80
837.9385034013605	837.9385034013605	81
847.0175056689343	847.0175056689343	82
856.142947845805	856.142947845805	83
859.8349206349206	859.8349206349206	84
868.4263038548753	868.4263038548753	85
877.3195464852608	877.3195464852608	86
886.7468480725623	886.7468480725623	87
896.0348299319728	896.0348299319728	88
905.1602721088435	905.1602721088435	89
913.9374149659864	913.9374149659864	90
917.3275283446712	917.3275283446712	91
926.7548299319728	926.7548299319728	92
935.415873015873	935.415873015873	93
938.7827664399093	938.7827664399093	94
947.0955102040816	947.0955102040816	95
954.7580952380953	954.7580952380953	96
957.8695691609978	957.8695691609978	97
965.3231746031746	965.3231746031746	98
973.4501587301587	973.4501587301587	99
980.9269841269842	980.9269841269842	100
988.5895691609977	988.5895691609977	101
996.7862131519274	996.7862131519274	102
1004.2165986394558	1004.2165986394558	103
1012.7151020408163	1012.7151020408163	104
1020.0758276643991	1020.0758276643991	105
1047.521814058957	1047.521814058957	106
