36.6875283446712	36.6875283446712	1
45.16281179138322	45.16281179138322	2
57.446167800453516	57.446167800453516	3
65.48027210884354	65.48027210884354	4
74.72181405895692	74.72181405895692	5
83.12743764172336	83.12743764172336	6
99.75292517006802	99.75292517006802	7
117.42331065759637	117.42331065759637	8
134.95437641723356	134.95437641723356	9
151.9049433106576	151.9049433106576	10
168.92517006802723	168.92517006802723	11
186.9902947845805	186.9902947845805	12
203.84798185941042	203.84798185941042	13
221.03074829931973	221.03074829931973	14
237.79555555555555	237.79555555555555	15
254.3049433106576	254.3049433106576	16
271.580589569161	271.580589569161	17
288.39183673469387	288.39183673469387	18
304.2742857142857	304.2742857142857	19
321.75891156462586	321.75891156462586	20
339.1970975056689	339.1970975056689	21
355.49750566893425	355.49750566893425	22
372.4712925170068	372.4712925170068	23
400.1494784580499	400.1494784580499	24
416.1480272108844	416.1480272108844	25
444.7085714285714	444.7085714285714	26
461.7752380952381	461.7752380952381	27
479.79392290249433	479.79392290249433	28
497.2088888888889	497.2088888888889	29
525.3514739229025	525.3514739229025	30
541.9073015873016	541.9073015873016	31
557.8826303854876	557.8826303854876	32
574.1830385487528	574.1830385487528	33
591.5283446712018	591.5283446712018	34
609.1755102040817	609.1755102040817	35
626.1260770975057	626.1260770975057	36
643.0534240362812	643.0534240362812	37
661.0256689342403	661.0256689342403	38
676.8384580498866	676.8384580498866	39
693.7658049886621	693.7658049886621	40
709.6250340136055	709.6250340136055	41
726.3201814058957	726.3201814058957	42
742.8992290249433	742.8992290249433	43
760.1052154195012	760.1052154195012	44
778.1703401360544	778.1703401360544	45
792.7989115646259	792.7989115646259	46
810.0745578231292	810.0745578231292	47
839.5639002267574	839.5639002267574	48
