10.309659863945578	10.309659863945578	1
14.048072562358277	14.048072562358277	2
22.38403628117914	22.38403628117914	3
31.114739229024945	31.114739229024945	4
34.82993197278912	34.82993197278912	5
42.81759637188209	42.81759637188209	6
52.17523809523809	52.17523809523809	7
68.05768707482993	68.05768707482993	8
84.35809523809525	84.35809523809525	9
100.35664399092971	100.35664399092971	10
116.72671201814059	116.72671201814059	11
132.86458049886622	132.86458049886622	12
147.7021315192744	147.7021315192744	13
163.28272108843538	163.28272108843538	14
178.097052154195	178.097052154195	15
186.1775963718821	186.1775963718821	16
193.86340136054423	193.86340136054423	17
202.3851247165533	202.3851247165533	18
210.34956916099773	210.34956916099773	19
218.89451247165533	218.89451247165533	20
226.8821768707483	226.8821768707483	21
234.42866213151927	234.42866213151927	22
242.43954648526076	242.43954648526076	23
251.51854875283448	251.51854875283448	24
259.9009523809524	259.9009523809524	25
267.9118367346939	267.9118367346939	26
276.06204081632654	276.06204081632654	27
283.7014058956916	283.7014058956916	28
291.6426303854875	291.6426303854875	29
300.04825396825396	300.04825396825396	30
307.4089795918367	307.4089795918367	31
315.88426303854874	315.88426303854874	32
323.8254875283447	323.8254875283447	33
331.7667120181406	331.7667120181406	34
340.6599546485261	340.6599546485261	35
365.8071655328798	365.8071655328798	36
