36.6875283446712	36.6875283446712	1
57.446167800453516	57.446167800453516	2
99.75292517006802	99.75292517006802	3
117.42331065759637	117.42331065759637	4
134.95437641723356	134.95437641723356	5
151.9049433106576	151.9049433106576	6
168.92517006802723	168.92517006802723	7
186.9902947845805	186.9902947845805	8
203.84798185941042	203.84798185941042	9
221.03074829931973	221.03074829931973	10
237.79555555555555	237.79555555555555	11
254.3049433106576	254.3049433106576	12
271.580589569161	271.580589569161	13
288.39183673469387	288.39183673469387	14
304.2742857142857	304.2742857142857	15
321.75891156462586	321.75891156462586	16
339.1970975056689	339.1970975056689	17
355.49750566893425	355.49750566893425	18
372.4712925170068	372.4712925170068	19
400.1494784580499	400.1494784580499	20
416.1480272108844	416.1480272108844	21
444.7085714285714	444.7085714285714	22
461.7752380952381	461.7752380952381	23
479.79392290249433	479.79392290249433	24
497.2088888888889	497.2088888888889	25
525.3514739229025	525.3514739229025	26
541.9073015873016	541.9073015873016	27
557.8826303854876	557.8826303854876	28
574.1830385487528	574.1830385487528	29
591.5283446712018	591.5283446712018	30
609.1755102040817	609.1755102040817	31
626.1260770975057	626.1260770975057	32
643.0534240362812	643.0534240362812	33
661.0256689342403	661.0256689342403	34
676.8384580498866	676.8384580498866	35
693.7658049886621	693.7658049886621	36
709.6250340136055	709.6250340136055	37
726.3201814058957	726.3201814058957	38
742.8992290249433	742.8992290249433	39
760.1052154195012	760.1052154195012	40
778.1703401360544	778.1703401360544	41
792.7989115646259	792.7989115646259	42
810.0745578231292	810.0745578231292	43
839.5639002267574	839.5639002267574	44
