6.524807256235828	6.524807256235828	1
18.274104308390022	18.274104308390022	2
39.404263038548756	39.404263038548756	3
57.09786848072562	57.09786848072562	4
80.66612244897959	80.66612244897959	5
96.20027210884354	96.20027210884354	6
116.16943310657597	116.16943310657597	7
134.65251700680273	134.65251700680273	8
152.04426303854876	152.04426303854876	9
169.83074829931974	169.83074829931974	10
188.0584126984127	188.0584126984127	11
205.03219954648526	205.03219954648526	12
221.77378684807258	221.77378684807258	13
241.18566893424037	241.18566893424037	14
260.1099319727891	260.1099319727891	15
278.54657596371885	278.54657596371885	16
296.031201814059	296.031201814059	17
313.28362811791385	313.28362811791385	18
330.8611337868481	330.8611337868481	19
347.5330612244898	347.5330612244898	20
364.66938775510204	364.66938775510204	21
381.2716553287982	381.2716553287982	22
398.33832199546487	398.33832199546487	23
413.98857142857145	413.98857142857145	24
430.8694784580499	430.8694784580499	25
448.37732426303853	448.37732426303853	26
465.72263038548755	465.72263038548755	27
482.162358276644	482.162358276644	28
498.1609070294785	498.1609070294785	29
514.0201360544218	514.0201360544218	30
547.8051700680272	547.8051700680272	31
564.8021768707483	564.8021768707483	32
582.9834013605442	582.9834013605442	33
599.6785487528344	599.6785487528344	34
616.7452154195012	616.7452154195012	35
634.3459410430839	634.3459410430839	36
646.884716553288	646.884716553288	37
666.8538775510204	666.8538775510204	38
683.6883446712018	683.6883446712018	39
701.219410430839	701.219410430839	40
718.6343764172336	718.6343764172336	41
736.0029024943311	736.0029024943311	42
754.671746031746	754.671746031746	43
810.3996371882087	810.3996371882087	44
841.0964172335601	841.0964172335601	45
869.564081632653	869.564081632653	46
